time	V(vout)	V(n001)	V(n012)	V(n013)
0.000000000000000e+000	3.995959e+000	1.000000e-001	1.000000e-001	3.681750e+000
4.464285766455794e-010	3.995959e+000	9.999107e-002	9.999554e-002	3.681750e+000
8.928571532911587e-010	3.995959e+000	9.998214e-002	9.999107e-002	3.681750e+000
1.339285729936738e-009	3.995959e+000	9.997321e-002	9.998661e-002	3.681750e+000
1.785714306582317e-009	3.995959e+000	9.996428e-002	9.998215e-002	3.681750e+000
2.232142883227897e-009	3.995959e+000	9.995535e-002	9.997768e-002	3.681750e+000
2.678571459873476e-009	3.995959e+000	9.994643e-002	9.997321e-002	3.681750e+000
3.125000036519054e-009	3.995959e+000	9.993750e-002	9.996875e-002	3.681750e+000
6.250000073038109e-009	3.995959e+000	9.987500e-002	9.993750e-002	3.681750e+000
1.250000014607622e-008	3.995959e+000	9.975000e-002	9.987500e-002	3.681754e+000
2.500000029215244e-008	3.995959e+000	9.950000e-002	9.975000e-002	3.681784e+000
5.000000058430487e-008	3.995959e+000	9.900000e-002	9.950000e-002	3.681939e+000
1.000000011686097e-007	3.995959e+000	9.800000e-002	9.900000e-002	3.682534e+000
1.638961356266291e-007	3.995959e+000	9.672207e-002	9.836104e-002	3.683856e+000
2.557152359358972e-007	3.995959e+000	9.488569e-002	9.744285e-002	3.687131e+000
4.074626737171159e-007	3.995959e+000	9.185075e-002	9.592538e-002	3.695727e+000
5.663968114220157e-007	3.995959e+000	8.867206e-002	9.433603e-002	3.710039e+000
8.842650868318153e-007	3.995959e+000	8.231470e-002	9.115735e-002	3.749401e+000
1.000000000000000e-006	3.995959e+000	8.000000e-002	9.000000e-002	3.766577e+000
1.023365791945585e-006	3.995959e+000	7.953268e-002	8.976634e-002	3.770306e+000
1.070097375836756e-006	3.995959e+000	7.859805e-002	8.929902e-002	3.777189e+000
1.163560543619098e-006	3.995959e+000	7.672879e-002	8.836439e-002	3.788054e+000
1.350486879183781e-006	3.995959e+000	7.299026e-002	8.649513e-002	3.800310e+000
1.724339550313147e-006	3.995959e+000	6.551321e-002	8.275660e-002	3.807420e+000
2.000000000000000e-006	3.995959e+000	6.000000e-002	8.000000e-002	3.805469e+000
2.060121862934557e-006	3.995959e+000	5.879756e-002	7.939878e-002	3.804346e+000
2.180365588803672e-006	3.995959e+000	5.639269e-002	7.819635e-002	3.802056e+000
2.420853040541901e-006	3.995959e+000	5.158294e-002	7.579147e-002	3.797026e+000
2.901827944018359e-006	3.995959e+000	4.196344e-002	7.098172e-002	3.785732e+000
3.000000000000000e-006	3.995959e+000	4.000000e-002	7.000000e-002	3.783155e+000
3.096194980695291e-006	3.995959e+000	3.807610e-002	6.903805e-002	3.779960e+000
3.288584942085875e-006	3.995959e+000	3.422830e-002	6.711415e-002	3.771921e+000
3.673364864867041e-006	3.995959e+000	2.653270e-002	6.326635e-002	3.749468e+000
4.000000000000000e-006	3.995959e+000	2.000000e-002	6.000000e-002	3.724863e+000
4.076955984556234e-006	3.995959e+000	1.846088e-002	5.923044e-002	3.716882e+000
4.230867953668700e-006	3.995959e+000	1.538264e-002	5.769132e-002	3.699640e+000
4.538691891893633e-006	3.995959e+000	9.226162e-003	5.461308e-002	3.660003e+000
5.000000000000000e-006	3.995959e+000	0.000000e+000	5.000000e-002	3.593510e+000
5.061564787644986e-006	3.995959e+000	-1.231296e-003	4.938435e-002	3.583134e+000
5.184694362934959e-006	3.995959e+000	-3.693887e-003	4.815306e-002	3.561741e+000
5.430953513514906e-006	3.995959e+000	-8.619070e-003	4.569047e-002	3.515971e+000
5.923471814674800e-006	3.995959e+000	-1.846944e-002	4.076528e-002	3.418414e+000
5.999999999999999e-006	3.995959e+000	-2.000000e-002	4.000000e-002	3.402472e+000
6.098503660231978e-006	3.995959e+000	-2.197007e-002	3.901496e-002	3.380600e+000
6.295510980695936e-006	3.995959e+000	-2.591022e-002	3.704489e-002	3.335624e+000
6.689525621623851e-006	3.995959e+000	-3.379051e-002	3.310474e-002	3.241771e+000
7.000000000000000e-006	3.995959e+000	-4.000000e-002	3.000000e-002	3.165047e+000
7.078802928185583e-006	3.995959e+000	-4.157606e-002	2.921197e-002	3.144531e+000
7.236408784556748e-006	3.995959e+000	-4.472817e-002	2.763591e-002	3.102880e+000
7.551620497299081e-006	3.995959e+000	-5.103241e-002	2.448379e-002	3.017140e+000
8.000000000000000e-006	3.995959e+000	-6.000000e-002	2.000000e-002	2.891998e+000
8.063042342548466e-006	3.995959e+000	-6.126085e-002	1.936958e-002	2.873699e+000
8.189127027645398e-006	3.995959e+000	-6.378254e-002	1.810873e-002	2.836791e+000
8.441296397839264e-006	3.995959e+000	-6.882593e-002	1.558704e-002	2.761539e+000
8.945635138226995e-006	3.995959e+000	-7.891271e-002	1.054365e-002	2.608212e+000
9.000000000000000e-006	3.995959e+000	-8.000000e-002	1.000000e-002	2.591430e+000
9.100000000000001e-006	3.995959e+000	-8.200000e-002	9.000000e-003	2.559946e+000
9.300000000000001e-006	3.995959e+000	-8.600000e-002	7.000000e-003	2.496488e+000
9.600000000000000e-006	3.995959e+000	-9.200000e-002	4.000000e-003	2.399948e+000
9.999999999999999e-006	3.995959e+000	-1.000000e-001	0.000000e+000	2.269600e+000
1.004000000000000e-005	3.995959e+000	-1.000000e-001	-4.000000e-004	2.256367e+000
1.012000000000000e-005	3.995959e+000	-1.000000e-001	-1.200000e-003	2.229952e+000
1.026306168644581e-005	3.995959e+000	-1.000000e-001	-2.630617e-003	2.182955e+000
1.039601849528808e-005	3.995959e+000	-1.000000e-001	-3.960185e-003	2.139680e+000
1.053722904230646e-005	3.995959e+000	-1.000000e-001	-5.372290e-003	2.094427e+000
1.081965013634321e-005	3.995959e+000	-1.000000e-001	-8.196501e-003	2.005458e+000
1.100000000000000e-005	3.995959e+000	-1.000000e-001	-1.000000e-002	1.949438e+000
1.103592784773763e-005	3.995959e+000	-1.000000e-001	-1.035928e-002	1.938491e+000
1.110778354321289e-005	3.995959e+000	-1.000000e-001	-1.107784e-002	1.916698e+000
1.125149493416342e-005	3.995959e+000	-1.000000e-001	-1.251495e-002	1.873609e+000
1.153891771606447e-005	3.995959e+000	-1.000000e-001	-1.538918e-002	1.789205e+000
1.200000000000000e-005	3.995959e+000	-1.000000e-001	-2.000000e-002	1.656391e+000
1.205748455638021e-005	3.995959e+000	-1.000000e-001	-2.057485e-002	1.640364e+000
1.217245366914063e-005	3.995959e+000	-1.000000e-001	-2.172454e-002	1.608534e+000
1.240239189466147e-005	3.995959e+000	-1.000000e-001	-2.402392e-002	1.545950e+000
1.286226834570316e-005	3.995959e+000	-1.000000e-001	-2.862268e-002	1.423148e+000
1.300000000000000e-005	3.995959e+000	-1.000000e-001	-3.000000e-002	1.386978e+000
1.309197529020834e-005	3.995959e+000	-1.000000e-001	-3.091975e-002	1.363405e+000
1.327592587062501e-005	3.995959e+000	-1.000000e-001	-3.275926e-002	1.316744e+000
1.364382703145836e-005	3.995959e+000	-1.000000e-001	-3.643827e-002	1.225103e+000
1.400000000000000e-005	3.995959e+000	-1.000000e-001	-4.000000e-002	1.137880e+000
1.407358023216667e-005	3.995959e+000	-1.000000e-001	-4.073580e-002	1.120344e+000
1.422074069650001e-005	3.995959e+000	-1.000000e-001	-4.220741e-002	1.085540e+000
1.451506162516669e-005	3.995959e+000	-1.000000e-001	-4.515062e-002	1.017105e+000
1.500000000000000e-005	3.995959e+000	-1.000000e-001	-5.000000e-002	9.061637e-001
1.505886418573334e-005	3.995959e+000	-1.000000e-001	-5.058864e-002	8.930672e-001
1.517659255720001e-005	3.995959e+000	-1.000000e-001	-5.176593e-002	8.670298e-001
1.541204930013335e-005	3.995959e+000	-1.000000e-001	-5.412049e-002	8.156923e-001
1.588296278600004e-005	3.995959e+000	-1.000000e-001	-5.882963e-002	7.145913e-001
1.600000000000000e-005	3.995959e+000	-1.000000e-001	-6.000000e-002	6.897988e-001
1.609418269717334e-005	3.995959e+000	-1.000000e-001	-6.094183e-002	6.702254e-001
1.628254809152001e-005	3.995959e+000	-1.000000e-001	-6.282548e-002	6.314095e-001
1.665927888021336e-005	3.995959e+000	-1.000000e-001	-6.659279e-002	5.548860e-001
1.700000000000000e-005	3.995959e+000	-1.000000e-001	-7.000000e-002	4.865944e-001
1.707534615773867e-005	3.995959e+000	-1.000000e-001	-7.075346e-002	4.718056e-001
1.722603847321601e-005	3.995959e+000	-1.000000e-001	-7.226039e-002	4.424094e-001
1.752742310417068e-005	3.995959e+000	-1.000000e-001	-7.527423e-002	3.843747e-001
1.800000000000000e-005	3.995959e+000	-1.000000e-001	-8.000000e-002	2.944805e-001
1.806027692619094e-005	3.995959e+000	-1.000000e-001	-8.060277e-002	2.832447e-001
1.818083077857281e-005	3.995958e+000	-1.000000e-001	-8.180831e-002	2.608723e-001
1.842193848333655e-005	3.995936e+000	-1.000000e-001	-8.421938e-002	2.165975e-001
1.890415389286403e-005	3.995780e+000	-1.000000e-001	-8.904154e-002	1.290270e-001
1.900000000000000e-005	3.995690e+000	-1.000000e-001	-9.000000e-002	1.117871e-001
1.909644308190550e-005	3.994834e+000	-1.000000e-001	-9.096443e-002	9.467184e-002
1.928932924571649e-005	3.986361e+000	-1.000000e-001	-9.289329e-002	6.060331e-002
1.953494806466161e-005	3.956336e+000	-1.000000e-001	-9.534948e-002	1.749546e-002
1.962165931141752e-005	3.920517e+000	-1.000000e-001	-9.621660e-002	2.389204e-003
1.979508180492935e-005	3.784817e+000	-1.000000e-001	-9.795082e-002	-2.765355e-002
1.982704739618347e-005	3.746099e+000	-1.000000e-001	-9.827048e-002	-3.317091e-002
1.989097857869171e-005	3.639060e+000	-1.000000e-001	-9.890979e-002	-4.416328e-002
2.000000000000000e-005	3.431570e+000	-1.000000e-001	-1.000000e-001	-6.286997e-002
2.001090214213083e-005	3.407343e+000	-1.000000e-001	-1.000000e-001	-6.473418e-002
2.003270642639248e-005	3.357945e+000	-1.000000e-001	-1.000000e-001	-6.845853e-002
2.007631499491580e-005	3.255280e+000	-1.000000e-001	-1.000000e-001	-7.587878e-002
2.016353213196243e-005	3.040237e+000	-1.000000e-001	-1.000000e-001	-9.060314e-002
2.026650376464750e-005	2.774647e+000	-1.000000e-001	-1.000000e-001	-1.077272e-001
2.043395522675118e-005	2.327016e+000	-1.000000e-001	-1.000000e-001	-1.348367e-001
2.071214685738316e-005	1.569021e+000	-1.000000e-001	-1.000000e-001	-1.782275e-001
2.100000000000000e-005	7.788644e-001	-1.000000e-001	-1.000000e-001	-2.216426e-001
2.104109939303101e-005	6.658148e-001	-1.000000e-001	-1.000000e-001	-2.275400e-001
2.112329817909304e-005	4.397137e-001	-1.000000e-001	-1.000000e-001	-2.392031e-001
2.128769575121709e-005	-1.249259e-002	-1.000000e-001	-1.000000e-001	-2.619024e-001
2.161649089546520e-005	-9.169101e-001	-1.000000e-001	-1.000000e-001	-3.053766e-001
2.200000000000000e-005	-1.971832e+000	-1.000000e-001	-1.000000e-001	-3.540850e-001
2.206575902884962e-005	-2.152716e+000	-1.000000e-001	-1.000000e-001	-3.618970e-001
2.219727708654886e-005	-2.514484e+000	-1.000000e-001	-1.000000e-001	-3.772476e-001
2.246031320194734e-005	-3.234323e+000	-1.000000e-001	-1.000000e-001	-4.071500e-001
2.260613689006902e-005	-3.599724e+000	-1.000000e-001	-1.000000e-001	-4.232449e-001
2.271692718676308e-005	-3.790841e+000	-1.000000e-001	-1.000000e-001	-4.351042e-001
2.287075873279922e-005	-3.921285e+000	-1.000000e-001	-1.000000e-001	-4.511742e-001
2.300000000000000e-005	-3.976777e+000	-1.000000e-001	-1.000000e-001	-4.644369e-001
2.302298043748440e-005	-3.978562e+000	-1.000000e-001	-1.000000e-001	-4.667388e-001
2.306894131245320e-005	-3.982138e+000	-1.000000e-001	-1.000000e-001	-4.713142e-001
2.316086306239081e-005	-3.987786e+000	-1.000000e-001	-1.000000e-001	-4.803288e-001
2.334470656226602e-005	-3.993112e+000	-1.000000e-001	-1.000000e-001	-4.978337e-001
2.369107940669772e-005	-3.995719e+000	-1.000000e-001	-1.000000e-001	-5.294825e-001
2.400000000000000e-005	-3.995989e+000	-1.000000e-001	-1.000000e-001	-5.566657e-001
2.404045921982615e-005	-3.995948e+000	-1.000000e-001	-1.000000e-001	-5.600414e-001
2.412137765947845e-005	-3.995946e+000	-1.000000e-001	-1.000000e-001	-5.667213e-001
2.428321453878304e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-5.797400e-001
2.460688829739223e-005	-3.995958e+000	-1.000000e-001	-1.000000e-001	-6.047137e-001
2.500000000000000e-005	-3.995964e+000	-1.000000e-001	-1.000000e-001	-6.338910e-001
2.506473475172184e-005	-3.995960e+000	-1.000000e-001	-1.000000e-001	-6.383952e-001
2.519420425516552e-005	-3.995958e+000	-1.000000e-001	-1.000000e-001	-6.472546e-001
2.545314326205287e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-6.642736e-001
2.597102127582757e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-6.969618e-001
2.600000000000000e-005	-3.995960e+000	-1.000000e-001	-1.000000e-001	-6.987275e-001
2.605795744834487e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.021245e-001
2.617387234503460e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.088194e-001
2.640570213841407e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.217413e-001
2.686936172517301e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.465726e-001
2.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.533254e-001
2.709273191735179e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.578762e-001
2.727819575205537e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.667719e-001
2.764912342146251e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.838664e-001
2.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-7.994342e-001
2.807418553388143e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.025295e-001
2.822255660164429e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.086096e-001
2.851929873717001e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.203035e-001
2.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.385450e-001
2.905934842710515e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.406560e-001
2.917804528131543e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.448188e-001
2.941543898973601e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.528653e-001
2.989022640657716e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.683687e-001
3.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.718372e-001
3.009495748336823e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.746978e-001
3.028487245010469e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.802957e-001
3.066470238357761e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-8.910832e-001
3.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.002769e-001
3.107596598669459e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.022457e-001
3.122789796008376e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.061167e-001
3.153176190686209e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.135841e-001
3.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.246981e-001
3.206077278935567e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.260578e-001
3.218231836806700e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.287415e-001
3.242540952548967e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.339398e-001
3.291159184033500e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.439875e-001
3.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.457608e-001
3.309723646296907e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.476295e-001
3.329170938890721e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.512916e-001
3.368065524078348e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.583726e-001
3.400000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.640043e-001
3.407778917037525e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.653085e-001
3.423336751112576e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.678762e-001
3.454452419262678e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.728466e-001
3.500000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.798986e-001
3.506223133630020e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.808127e-001
3.518669400890061e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.826187e-001
3.543561935410143e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.861261e-001
3.593347004450305e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.929305e-001
3.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.938160e-001
3.609957013808032e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.950924e-001
3.629871041424097e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-9.975985e-001
3.669699096656228e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.002462e+000
3.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.006059e+000
3.755759277324982e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.012214e+000
3.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.016896e+000
3.806372488837141e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.017540e+000
3.844607421859986e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.021296e+000
3.895587332557112e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.026129e+000
3.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.026538e+000
3.908825334885775e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.027332e+000
3.926476004657325e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.028896e+000
3.961777344200426e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.031943e+000
4.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.035161e+000
4.007060267908620e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.035732e+000
4.021180803725860e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.036862e+000
4.049421875360341e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.039065e+000
4.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.042918e+000
4.105648214326896e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.043331e+000
4.116944642980688e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.044150e+000
4.139537500288273e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.045755e+000
4.184723214903442e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.048891e+000
4.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.049931e+000
4.209037142923034e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.050527e+000
4.227111428769101e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.051705e+000
4.263260000461237e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.054009e+000
4.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.056301e+000
4.307229714338427e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.056737e+000
4.321689143015281e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.057601e+000
4.350608000368989e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.059291e+000
4.400000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.062120e+000
4.405783771470741e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.062440e+000
4.417351314412225e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.063075e+000
4.440486400295191e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.064323e+000
4.486756572061124e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.066770e+000
4.500000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.067458e+000
4.509254034353187e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.067927e+000
4.527762103059560e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.068855e+000
4.564778240472307e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.070675e+000
4.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.072376e+000
4.607403227482549e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.072724e+000
4.622209682447648e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.073413e+000
4.651822592377845e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.074766e+000
4.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.076929e+000
4.705922581986040e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.077187e+000
4.717767745958119e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.077700e+000
4.741458073902277e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.078710e+000
4.788838729790592e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.080696e+000
4.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.081158e+000
4.809476131177663e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.081541e+000
4.828428393532989e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.082300e+000
4.866332918243641e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.083794e+000
4.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.085100e+000
4.907580904942130e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.085387e+000
4.922742714826391e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.085957e+000
4.953066334594913e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.087079e+000
5.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.088789e+000
5.006064723953704e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.089005e+000
5.018194171861113e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.089433e+000
5.042453067675931e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.090279e+000
5.090970859305565e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.091945e+000
5.100000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.092252e+000
5.109703558325927e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.092575e+000
5.129110674977781e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.093216e+000
5.167924908281488e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.094480e+000
5.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.095510e+000
5.207762846660742e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.095755e+000
5.223288539982225e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.096240e+000
5.254339926625191e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.097197e+000
5.300000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.098587e+000
5.306210277328594e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.098771e+000
5.318630831985780e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.099139e+000
5.343471941300153e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.099866e+000
5.393154159928899e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.101302e+000
5.400000000000001e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.101497e+000
5.409936443725750e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.101777e+000
5.429809331177248e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.102332e+000
5.469555106080245e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.103427e+000
5.500000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.104257e+000
5.507949154980600e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.104470e+000
5.523847464941798e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.104892e+000
5.555644084864196e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.105728e+000
5.600000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.106880e+000
5.606359323984480e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.107042e+000
5.619077971953438e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.107365e+000
5.644515267891357e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.108002e+000
5.695389859767193e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.109264e+000
5.700000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.109377e+000
5.709220280465615e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.109601e+000
5.727660841396846e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.110045e+000
5.764541963259306e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.110924e+000
5.800000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.111759e+000
5.807376224372492e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.111930e+000
5.822128673117476e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.112270e+000
5.851633570607444e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.112943e+000
5.900000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.114035e+000
5.905900979497994e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.114166e+000
5.917702938493981e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.114426e+000
5.941306856485956e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.114943e+000
5.988514692469905e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.115965e+000
6.000000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116212e+000
6.009441567196790e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116412e+000
6.028324701590370e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.116810e+000
6.066090970377529e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.117598e+000
6.100000000000001e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.118298e+000
6.107553253757432e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.118452e+000
6.122659761272295e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.118757e+000
6.152872776302023e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.119363e+000
6.200000000000000e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120299e+000
6.206042603005946e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120417e+000
6.218127809017836e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.120653e+000
6.242298221041618e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.121119e+000
6.290639045089183e-005	-3.995959e+000	-1.000000e-001	-1.000000e-001	-1.122044e+000
